"","Name","MinYear","MaxYear","MaxCount","SumCount","Perc"
"1471","Felicity",1935,2014,717,9818,0.0730291301690772
"1472","Elke",1953,2014,75,1027,0.0730282375851996
"1473","Shameka",1971,2010,452,6191,0.0730092069132612
"1474","Aliyah",1971,2014,2293,31423,0.0729720268593069
"1475","Aerial",1981,2014,132,1809,0.0729684908789386
"1476","Kennedie",1994,2014,82,1124,0.0729537366548043
"1477","Chevelle",1963,2014,163,2235,0.0729306487695749
"1478","Audree",1904,2014,193,2647,0.072912731394031
"1479","Domonique",1963,2013,374,5132,0.0728760717069369
"1480","Shawnta",1965,2008,132,1812,0.0728476821192053
"1481","Kris",1940,2014,978,13437,0.0727841035945524
"1482","Desteny",1983,2014,110,1512,0.0727513227513227
"1483","Ahuva",1971,2014,73,1004,0.0727091633466136
"1484","Estefani",1983,2014,289,3975,0.0727044025157233
"1485","Jameelah",1969,2014,82,1128,0.0726950354609929
"1486","Latonia",1947,2011,371,5104,0.0726880877742947
"1487","Danna",1916,2014,1226,16874,0.0726561574019201
"1488","Rilee",1985,2014,179,2464,0.0726461038961039
"1489","Cassondra",1943,2013,313,4310,0.0726218097447796
"1490","Mireya",1951,2014,567,7810,0.0725992317541613
"1491","Tamaya",1973,2014,73,1006,0.0725646123260437
"1492","Alessandra",1943,2014,1078,14871,0.0724900813664179
"1493","Ciana",1977,2014,147,2028,0.0724852071005917
"1494","Jianna",1986,2014,138,1904,0.0724789915966387
"1495","Stefanie",1911,2014,2666,36794,0.0724574658911779
"1496","Marylyn",1910,2014,238,3285,0.0724505327245053
"1497","Torey",1959,2013,102,1408,0.0724431818181818
"1498","Gracen",1989,2014,113,1560,0.0724358974358974
"1499","Cheyann",1980,2014,114,1575,0.0723809523809524
"1500","Marrisa",1963,2012,76,1050,0.0723809523809524
"1501","Madisyn",1986,2014,948,13098,0.0723774622079707
"1502","Kisha",1963,2014,478,6607,0.0723475102164371
"1503","Avigail",1968,2014,91,1258,0.0723370429252782
"1504","Jalyssa",1987,2014,105,1452,0.0723140495867769
"1505","Solana",1976,2014,89,1231,0.0722989439480097
"1506","Tami",1942,2014,2737,37865,0.0722831110524231
"1507","Amari",1980,2014,829,11469,0.0722818031214578
"1508","Alaysia",1990,2014,268,3708,0.0722761596548004
"1509","Vanity",1982,2014,116,1605,0.0722741433021807
"1510","Chelsa",1969,2007,80,1107,0.0722673893405601
"1511","Nataly",1966,2014,883,12226,0.0722231310322264
"1512","Shelby",1913,2014,10218,141481,0.0722217117492808
"1513","Katlin",1980,2014,385,5331,0.0722190958544363
"1514","Ania",1968,2014,180,2493,0.0722021660649819
"1515","Chantay",1960,2000,80,1108,0.0722021660649819
"1516","Ariadna",1964,2014,154,2133,0.0721987810595406
"1517","Tracey",1923,2014,6231,86325,0.0721807124239792
"1518","Nyasia",1977,2014,344,4766,0.0721779269827948
"1519","Nakayla",1988,2014,118,1635,0.07217125382263
"1520","Teya",1957,2014,77,1067,0.0721649484536082
"1521","Kaiya",1974,2014,388,5379,0.0721323666108942
"1522","Keena",1952,2014,152,2109,0.0720720720720721
"1523","Clover",1897,2014,163,2262,0.0720601237842617
"1524","Consuela",1904,2011,144,1999,0.0720360180090045
"1525","Briahna",1982,2014,82,1139,0.0719929762949956
"1526","Chase",1971,2014,235,3265,0.0719754977029096
"1527","Capri",1953,2014,191,2654,0.071966842501884
"1528","Gigi",1940,2014,271,3766,0.071959638874137
"1529","Aspen",1973,2014,812,11289,0.0719284259013199
"1530","Camden",1963,2014,176,2448,0.0718954248366013
"1531","Kathy",1910,2014,23942,333127,0.071870487831968
"1532","Jailyn",1982,2014,278,3870,0.0718346253229974
"1533","Jaimi",1959,2010,82,1142,0.0718038528896672
"1534","Safa",1978,2014,98,1365,0.0717948717948718
"1535","Azaria",1988,2014,304,4235,0.0717827626918536
"1536","Alexcia",1974,2014,106,1477,0.0717670954637779
"1537","Mya",1954,2014,3400,47380,0.071760236386661
"1538","Aryana",1985,2014,389,5421,0.0717579782327984
"1539","Tammera",1957,2001,96,1338,0.0717488789237668
"1540","Stevi",1977,2014,98,1366,0.0717423133235725
"1541","Ciara",1972,2014,2320,32338,0.0717422227719711
"1542","Nacole",1965,2012,73,1018,0.0717092337917485
"1543","Marcey",1944,2011,79,1102,0.0716878402903811
"1544","Yazmin",1958,2014,561,7827,0.0716749712533538
"1545","Lyndia",1927,2006,79,1103,0.071622846781505
"1546","Tracie",1899,2014,2327,32499,0.0716022031447121
"1547","Tristen",1968,2014,290,4051,0.0715872624043446
"1548","Maeve",1940,2014,647,9039,0.0715787144595641
"1549","Alina",1892,2014,1735,24251,0.0715434415075667
"1550","Thania",1962,2014,94,1314,0.0715372907153729
"1551","Karson",1980,2014,105,1468,0.0715258855585831
"1552","Elayna",1958,2014,227,3174,0.071518588531821
"1553","Mindi",1950,2014,315,4405,0.0715096481271283
"1554","Anusha",1988,2014,72,1007,0.0714995034756703
"1555","Hawa",1978,2014,86,1204,0.0714285714285714
"1556","Myriah",1971,2014,132,1849,0.0713899405083829
"1557","Latoria",1968,2014,192,2690,0.0713754646840149
"1558","Geralyn",1929,2014,346,4848,0.0713696369636964
"1559","Yaneli",1981,2014,175,2453,0.0713412148389727
"1560","Valeria",1881,2014,4203,58924,0.0713291697780191
"1561","Ryley",1984,2014,186,2608,0.071319018404908
"1562","Dymond",1987,2014,127,1781,0.0713082537900056
"1563","Sydnie",1933,2014,352,4937,0.0712983593275268
"1564","Jalynn",1957,2014,302,4236,0.0712936732766761
"1565","Julisa",1965,2014,292,4097,0.0712716621918477
"1566","Jaimie",1946,2014,670,9402,0.0712614337375027
"1567","Debbra",1944,2014,260,3650,0.0712328767123288
"1568","Emelyn",1913,2014,127,1783,0.071228266965788
"1569","Rhiana",1976,2014,75,1053,0.0712250712250712
"1570","Cherylann",1944,2001,72,1011,0.0712166172106825
"1571","Kaya",1968,2014,528,7417,0.0711878117837401
"1572","Liberty",1912,2014,747,10494,0.0711835334476844
"1573","Carie",1888,2007,313,4400,0.0711363636363636
"1574","Kiyah",1991,2014,111,1561,0.071108263933376
"1575","Jazmen",1982,2014,76,1069,0.0710944808231992
"1576","Kaylen",1949,2014,421,5922,0.0710908476865924
"1577","Rileigh",1991,2014,221,3109,0.0710839498230942
"1578","Shonta",1964,2003,114,1604,0.071072319201995
"1579","Alexsis",1975,2014,89,1253,0.0710295291300878
"1580","Dyani",1974,2014,73,1028,0.071011673151751
"1581","Daisha",1970,2014,313,4410,0.0709750566893424
"1582","Valery",1920,2014,395,5566,0.0709665828242903
"1583","Emoni",1992,2014,131,1846,0.0709642470205851
"1584","Dyan",1939,2011,128,1804,0.0709534368070953
"1585","Debrah",1934,2010,312,4398,0.0709413369713506
"1586","Anyssa",1987,2014,136,1918,0.0709071949947862
"1587","Symone",1963,2014,271,3822,0.0709052851909995
"1588","Michaela",1921,2014,3398,47928,0.0708980136871975
"1589","Denisha",1960,2014,302,4260,0.0708920187793427
"1590","Cathey",1939,1983,157,2216,0.0708483754512635
"1591","Keondra",1975,2013,78,1102,0.0707803992740472
"1592","Cady",1970,2014,155,2190,0.0707762557077626
"1593","Noah",1931,2014,106,1498,0.0707610146862483
"1594","Lashana",1965,2003,75,1060,0.0707547169811321
"1595","Dodie",1920,1987,89,1258,0.0707472178060413
"1596","Ravyn",1976,2014,133,1880,0.0707446808510638
"1597","Makaila",1979,2014,309,4368,0.0707417582417582
"1598","Tamiya",1975,2014,111,1571,0.0706556333545512
"1599","Heidy",1955,2014,338,4784,0.0706521739130435
"1600","Nadiya",1978,2014,78,1104,0.0706521739130435
"1601","Alayna",1945,2014,1557,22039,0.0706474885430373
"1602","Iyonna",1979,2014,103,1458,0.0706447187928669
"1603","Emalee",1918,2014,233,3299,0.0706274628675356
"1604","Sneha",1975,2014,94,1331,0.0706235912847483
"1605","Riley",1923,2014,5761,81605,0.0705961644507077
"1606","Keana",1970,2014,177,2508,0.0705741626794258
"1607","Uma",1961,2014,81,1148,0.0705574912891986
"1608","Jovanna",1935,2014,204,2893,0.070515036294504
"1609","Armani",1989,2014,422,5985,0.0705096073517126
"1610","Haileigh",1989,2014,115,1631,0.0705088902513795
"1611","Madelynne",1919,2014,103,1461,0.0704996577686516
"1612","Adam",1913,2014,142,2015,0.0704714640198511
"1613","Natalee",1919,2014,602,8546,0.0704423121928388
"1614","Naudia",1977,2014,88,1250,0.0704
"1615","Zayda",1956,2014,91,1293,0.0703789636504254
"1616","Amity",1960,2014,119,1692,0.0703309692671395
"1617","Devin",1952,2014,1163,16546,0.070288891575003
"1618","Marwa",1977,2014,96,1366,0.0702781844802343
"1619","Dede",1933,2006,113,1608,0.070273631840796
"1620","Kala",1943,2014,525,7471,0.0702717173069201
"1621","Nour",1981,2014,125,1779,0.0702641933670601
"1622","Aya",1972,2014,268,3815,0.0702490170380079
"1623","Shanta",1958,2014,359,5111,0.0702406574055958
"1624","Lori",1924,2014,23909,340393,0.0702393997526389
"1625","Ariela",1971,2014,141,2008,0.0702191235059761
"1626","Baileigh",1988,2014,128,1823,0.070213933077345
"1627","Destiny",1956,2014,9844,140222,0.0702029638715751
"1628","Iyanna",1975,2014,284,4046,0.0701927829955512
"1629","Allissa",1969,2014,142,2023,0.0701927829955512
"1630","Mandi",1957,2014,697,9931,0.0701842714731648
"1631","Zachary",1960,2014,105,1497,0.0701402805611222
"1632","Eryka",1970,2014,79,1127,0.0700976042590949
"1633","Kyndra",1965,2014,163,2326,0.0700773860705073
"1634","Casondra",1952,2010,74,1056,0.0700757575757576
"1635","Michaella",1941,2014,141,2013,0.0700447093889717
"1636","Yoana",1979,2014,93,1328,0.0700301204819277
"1637","Evalina",1885,2014,82,1171,0.0700256191289496
"1638","Jael",1957,2014,206,2942,0.0700203942895989
"1639","Montana",1910,2014,496,7084,0.070016939582157
"1640","Mattea",1975,2014,108,1543,0.0699935191186001
"1641","Julissa",1964,2014,1530,21877,0.0699364629519587
"1642","Angelie",1959,2014,118,1688,0.0699052132701422
"1643","Jenevieve",1914,2014,72,1030,0.0699029126213592
"1644","Tambra",1952,1998,127,1817,0.06989543203082
"1645","Cameron",1914,2014,1781,25501,0.0698403984157484
"1646","Nyssa",1970,2014,109,1561,0.0698270339525945
"1647","Abbigayle",1986,2014,87,1246,0.0698234349919743
"1648","Leisa",1948,2014,344,4927,0.0698193626953521
"1649","Marin",1943,2014,324,4642,0.0697975010771219
"1650","Tiera",1967,2014,281,4026,0.0697963238946846
"1651","Avril",1919,2014,155,2221,0.069788383610986
"1652","Taneka",1970,2012,106,1519,0.0697827518104016
"1653","Somer",1973,2014,152,2180,0.0697247706422018
"1654","Aoife",1985,2014,74,1062,0.0696798493408663
"1655","Patti",1888,2013,3111,44671,0.0696424973696582
"1656","Tanika",1968,2009,314,4509,0.0696385007762253
"1657","Tionna",1972,2014,169,2427,0.0696332921302019
"1658","Indigo",1971,2014,108,1551,0.0696324951644101
"1659","Shiann",1975,2014,135,1939,0.0696235172769469
"1660","Annika",1961,2014,1089,15647,0.0695980060075414
"1661","Tyeshia",1972,2007,76,1092,0.0695970695970696
"1662","Unknown",1886,2014,646,9283,0.0695895723365291
"1663","Sibyl",1880,2014,299,4297,0.0695834303002094
"1664","Anjelica",1965,2014,292,4197,0.0695735048844413
"1665","Shamiya",1979,2014,83,1193,0.0695725062866723
"1666","Kim",1914,2014,12474,179317,0.069563956568535
"1667","Jada",1920,2014,4261,61259,0.069557126299809
"1668","Hayleigh",1986,2014,321,4616,0.0695407279029463
"1669","Anai",1984,2014,139,1999,0.0695347673836918
"1670","Myah",1975,2014,507,7294,0.0695091856320263
"1671","Itzel",1977,2014,975,14027,0.0695088044485635
"1672","Alize",1987,2014,325,4679,0.069459286172259
"1673","Layna",1947,2014,141,2031,0.069423929098966
"1674","Taunya",1946,1992,103,1484,0.0694070080862534
"1675","Callista",1914,2014,137,1974,0.0694022289766971
"1676","Deshawn",1962,2010,82,1183,0.0693153000845309
"1677","Judie",1885,2014,378,5455,0.0692942254812099
"1678","Kendal",1951,2014,565,8155,0.0692826486817903
"1679","Katlyn",1979,2014,1260,18188,0.0692764460083572
"1680","Britton",1964,2014,103,1487,0.0692669804976463
"1681","Chrissie",1888,2014,75,1083,0.0692520775623269
"1682","Kiya",1970,2014,231,3336,0.0692446043165468
"1683","Dione",1929,2014,161,2326,0.0692175408426483
"1684","Niah",1982,2014,77,1113,0.0691823899371069
"1685","Sinai",1988,2014,102,1475,0.0691525423728814
"1686","Destinie",1973,2014,189,2734,0.0691294806144843
"1687","Chesney",1970,2014,131,1895,0.0691292875989446
"1688","Alysha",1965,2014,630,9117,0.069101678183613
"1689","Markayla",1988,2014,133,1925,0.0690909090909091
"1690","Tameika",1970,2003,106,1535,0.0690553745928339
"1691","Taylor",1951,2014,21266,308130,0.0690163242787135
"1692","Monisha",1961,2014,86,1248,0.0689102564102564
"1693","Aubry",1923,2014,179,2598,0.0688991531947652
"1694","Karely",1987,2014,105,1524,0.0688976377952756
"1695","Melany",1942,2014,776,11270,0.0688553682342502
"1696","Katlynn",1984,2014,268,3893,0.068841510403288
"1697","Kiana",1962,2014,1584,23012,0.0688336520076482
"1698","Tyasia",1984,2014,136,1977,0.0687910976226606
"1699","Chanda",1947,2009,418,6079,0.0687613094258924
"1700","Shaina",1968,2014,771,11217,0.0687349558705536
"1701","Billiejo",1952,2007,100,1455,0.0687285223367698
"1702","Marly",1949,2014,89,1295,0.0687258687258687
"1703","Linda",1880,2014,99680,1450843,0.0687048839881366
"1704","Lexi",1948,2014,1320,19218,0.0686856072432095
"1705","Cally",1948,2014,114,1660,0.0686746987951807
"1706","Cayley",1984,2014,75,1093,0.0686184812442818
"1707","Kelsee",1980,2014,113,1647,0.0686095931997571
"1708","Kamille",1958,2014,256,3732,0.0685959271168274
"1709","Luanne",1924,2014,587,8558,0.0685907922411778
"1710","Lexis",1982,2014,217,3164,0.0685840707964602
"1711","Arianna",1959,2014,5240,76418,0.0685702321442592
"1712","Chris",1914,2014,1568,22886,0.0685135017040986
"1713","Shonda",1954,2008,510,7444,0.068511552928533
"1714","Alexsandra",1915,2014,156,2277,0.0685111989459816
"1715","Barrie",1930,2002,117,1708,0.0685011709601874
"1716","Macayla",1984,2014,140,2044,0.0684931506849315
"1717","Alexys",1980,2014,273,3986,0.0684897139989965
"1718","Caleigh",1984,2014,322,4702,0.0684814972352191
"1719","Emalie",1937,2014,71,1037,0.068466730954677
"1720","Myasia",1987,2014,96,1403,0.0684248039914469
"1721","Vivianne",1915,2014,108,1579,0.0683977200759975
"1722","Cherilyn",1941,2013,161,2354,0.0683942225998301
"1723","Mariya",1970,2014,142,2077,0.0683678382282138
"1724","Lorry",1943,2013,70,1024,0.068359375
"1725","Ocean",1971,2014,93,1361,0.0683321087435709
"1726","Laney",1883,2014,639,9352,0.068327630453379
"1727","Samone",1960,2014,140,2049,0.0683260126891166
"1728","Destany",1979,2014,227,3324,0.0682912154031288
"1729","Jackelin",1971,2014,87,1274,0.0682888540031397
"1730","Latasha",1959,2014,2059,30162,0.0682647039321
"1731","Athena",1902,2014,1677,24569,0.068256746306321
"1732","Keyla",1961,2014,420,6155,0.0682372055239643
"1733","Abrianna",1985,2014,250,3664,0.0682314410480349
"1734","Lashae",1967,2014,106,1554,0.0682110682110682
"1735","Yazmine",1976,2014,154,2258,0.0682019486271036
"1736","Heavenly",1963,2014,183,2685,0.0681564245810056
"1737","Malory",1983,2014,85,1248,0.0681089743589744
"1738","Alfredia",1916,1988,77,1131,0.0680813439434129
"1739","Livia",1906,2014,425,6243,0.0680762453948422
"1740","Natalya",1970,2014,378,5553,0.0680713128038898
"1741","Naiya",1981,2014,79,1161,0.0680447889750215
"1742","Maryah",1974,2014,123,1808,0.0680309734513274
"1743","Diamond",1908,2014,2158,31755,0.0679578019209573
"1744","Cris",1939,2008,74,1089,0.0679522497704316
"1745","Kylah",1976,2014,290,4268,0.0679475164011246
"1746","Yanely",1986,2014,85,1251,0.0679456434852118
"1747","Lanaya",1944,2014,78,1148,0.0679442508710801
"1748","Cami",1955,2014,351,5167,0.0679311012192762
"1749","Aurora",1880,2014,2718,40019,0.0679177390739399
"1750","Sedona",1987,2014,91,1340,0.067910447761194
"1751","Arely",1972,2014,552,8135,0.0678549477566072
"1752","Illiana",1956,2014,89,1312,0.0678353658536585
"1753","Saraya",1974,2014,70,1032,0.0678294573643411
"1754","Sebrina",1955,2014,141,2080,0.0677884615384615
"1755","Kelsie",1908,2014,1222,18031,0.0677721701514059
"1756","Sharri",1937,1997,88,1299,0.0677444187836797
"1757","Kailyn",1981,2014,790,11662,0.0677413822671926
"1758","Lizet",1966,2014,165,2437,0.0677061961427985
"1759","Vickey",1916,1997,393,5805,0.0677002583979328
"1760","Tama",1919,2006,97,1433,0.0676901605024424
"1761","Honor",1888,2014,134,1980,0.0676767676767677
"1762","Cecily",1911,2014,473,6992,0.0676487414187643
"1763","Lashawn",1955,2014,494,7309,0.0675879053222055
"1764","Magen",1970,2013,226,3344,0.0675837320574163
"1765","Karleigh",1983,2014,235,3480,0.0675287356321839
"1766","Samaria",1952,2014,241,3569,0.0675259176239843
"1767","Lakiesha",1971,2008,128,1897,0.0674749604638904
"1768","Lesa",1915,2014,769,11400,0.0674561403508772
"1769","Malky",1964,2014,97,1438,0.0674547983310153
"1770","Tenesha",1967,2001,97,1438,0.0674547983310153
"1771","Karma",1915,2014,374,5545,0.0674481514878269
"1772","Aliah",1975,2014,233,3455,0.067438494934877
"1773","Kimber",1951,2014,447,6629,0.0674309850656208
"1774","Shakita",1974,2001,81,1202,0.06738768718802
"1775","Jerrilyn",1936,2011,86,1277,0.06734534064213
"1776","Keyara",1982,2014,107,1589,0.0673379483952171
"1777","Jamesha",1974,2014,151,2243,0.0673205528310299
"1778","Halee",1974,2014,192,2854,0.0672740014015417
"1779","Zaire",1975,2014,83,1234,0.0672609400324149
"1780","Kelci",1975,2014,154,2290,0.0672489082969432
"1781","Gaby",1920,2014,70,1041,0.0672430355427474
"1782","Nichol",1944,2014,195,2900,0.0672413793103448
"1783","Krystin",1965,2014,208,3094,0.0672268907563025
"1784","Niyah",1981,2014,136,2024,0.0671936758893281
"1785","Mackenna",1986,2014,187,2784,0.0671695402298851
"1786","Sada",1880,2014,81,1206,0.0671641791044776
"1787","Estefania",1980,2014,386,5750,0.0671304347826087
"1788","Fayth",1952,2014,113,1684,0.0671021377672209
"1789","Giselle",1949,2014,2596,38693,0.0670922389062621
"1790","Jaylene",1938,2014,481,7170,0.0670850767085077
"1791","Roshanda",1964,2001,78,1163,0.0670679277730009
"1792","Jude",1934,2014,113,1685,0.0670623145400593
"1793","Lindsay",1916,2014,8620,128550,0.0670556203811746
"1794","Dusty",1944,2014,289,4310,0.0670533642691415
"1795","Carisa",1958,2014,200,2983,0.0670465973851827
"1796","Kyrah",1987,2014,114,1701,0.0670194003527337
"1797","Shawanna",1963,2003,94,1404,0.066951566951567
"1798","Shona",1943,2014,160,2390,0.0669456066945607
"1799","Justin",1923,2014,253,3780,0.0669312169312169
"1800","Lakeshia",1967,2009,315,4708,0.0669073916737468
"1801","Jayci",1973,2014,94,1405,0.0669039145907473
"1802","Rain",1956,2014,135,2018,0.0668979187314172
"1803","Keosha",1974,2013,126,1884,0.0668789808917197
"1804","Nijah",1977,2014,75,1122,0.0668449197860963
"1805","Tyra",1914,2014,943,14108,0.0668415083640488
"1806","Gillian",1922,2014,1022,15293,0.0668279605048061
"1807","Jesika",1970,2013,84,1257,0.0668257756563246
"1808","Yahaira",1973,2014,311,4654,0.0668242372152987
"1809","Emmaline",1880,2014,308,4610,0.0668112798264642
"1810","Shamika",1971,2014,337,5047,0.0667723400039627
"1811","Naila",1953,2014,109,1633,0.0667483159828536
"1812","Maisha",1968,2014,114,1708,0.0667447306791569
"1813","Katarina",1958,2014,522,7823,0.0667263198261537
"1814","Darby",1936,2014,491,7365,0.0666666666666667
"1815","Kinzie",1977,2014,81,1215,0.0666666666666667
"1816","Micaiah",1976,2014,73,1095,0.0666666666666667
"1817","Amara",1961,2014,600,9003,0.0666444518493835
"1818","Danisha",1969,2014,154,2311,0.0666378191259195
"1819","Fatoumata",1991,2014,104,1561,0.0666239590006406
"1820","Spencer",1922,2014,203,3048,0.0666010498687664
"1821","Kyrie",1969,2014,189,2838,0.0665961945031713
"1822","Emmy",1885,2014,434,6523,0.0665338034646635
"1823","Contessa",1957,2014,130,1954,0.0665301944728762
"1824","Indiana",1880,2014,69,1038,0.0664739884393064
"1825","Myka",1967,2014,135,2031,0.0664697193500739
